0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
117.66,118.65,122.49,124.04,126.49,128.78,130.83,132.52,133.63,136.51,137.92,139.83,146.66,146.08,148.46,149.99,153.37,155.21,157.03,159.55,160.47,163.71,165.11,166.14,166.58,168.66,171.39,175.04,174.25,177.14,180.81,182.08,182.01,185.88,185.81,187.66,185.16,183.46,179.96,182.73
107.11,108.42,108.83,110.47,112.65,113.16,114.33,115.0,116.71,117.39,117.86,116.93,118.88,119.29,121.58,122.41,124.92,125.67,126.9,127.65,128.51,128.69,130.84,132.09,132.91,134.24,134.67,136.56,137.97,139.28,142.11,144.01,145.22,148.07,151.54,150.93,155.09,157.2,159.28,161.1
107.64,110.32,110.94,112.35,114.06,115.0,115.98,115.33,116.74,117.98,117.8,118.61,119.29,119.66,119.86,120.72,123.99,122.75,124.77,125.11,126.48,125.39,126.84,128.59,129.09,128.46,129.06,130.02,130.33,130.85,132.46,131.73,132.68,136.71,137.99,138.77,141.3,142.03,142.84,146.22
107.78,107.8,110.1,111.99,114.58,114.88,116.69,118.56,119.72,121.81,124.21,126.1,128.25,130.07,132.94,135.38,139.42,142.46,144.1,147.58,149.4,153.8,156.58,159.67,162.15,165.0,167.97,174.67,178.83,184.27,193.1,199.99,206.54,219.17,230.96,239.58,250.31,257.71,262.85,267.4
107.34,112.6,116.14,113.52,117.48,118.58,119.16,121.87,120.64,121.9,124.09,124.65,123.65,127.64,129.49,126.02,133.2,132.31,134.97,136.16,134.91,136.88,139.08,137.26,142.9,143.22,144.17,149.77,150.87,152.65,155.84,160.99,160.72,172.63,174.8,183.94,187.58,192.52,199.57,205.66
113.5,113.94,115.03,116.56,116.84,117.44,118.61,119.34,120.74,122.21,123.04,123.18,126.31,125.81,126.43,127.71,130.51,131.42,132.12,133.1,133.86,134.57,135.87,136.71,137.37,138.48,139.35,142.37,143.71,147.01,150.59,151.78,153.42,156.13,158.49,159.3,162.83,162.01,164.81,166.28
110.02,110.25,112.06,112.26,111.31,114.56,115.77,115.65,117.49,120.98,121.17,122.37,123.92,124.91,126.39,126.81,128.43,130.39,131.01,130.41,132.33,133.85,134.2,136.5,137.2,136.46,137.9,139.81,141.59,143.38,146.38,147.51,148.94,150.38,152.51,153.89,155.72,155.76,157.58,157.9
110.93,110.03,113.92,113.84,116.94,117.36,119.43,120.63,120.33,121.6,120.5,118.63,119.95,121.74,122.29,125.81,128.1,128.34,129.47,129.79,132.96,132.84,134.79,135.97,137.65,139.19,138.8,141.17,142.06,144.87,147.63,148.75,150.91,153.13,157.26,159.74,161.35,166.8,167.3,171.82
103.93,101.29,104.8,105.28,105.9,107.35,108.06,110.1,109.65,112.3,109.71,112.57,115.3,112.56,115.12,114.88,120.53,120.76,121.44,122.09,124.11,126.55,124.33,129.87,132.45,130.14,133.68,135.8,137.28,139.15,138.97,146.92,143.4,141.43,147.54,148.33,154.45,154.23,157.63,151.74
108.74,111.96,109.96,114.93,115.2,114.05,116.17,116.57,115.98,120.41,119.69,120.17,120.89,121.67,120.24,123.4,126.34,127.5,129.32,130.74,129.87,131.64,132.96,133.99,134.31,135.72,137.21,136.33,139.41,137.05,139.87,139.81,140.3,140.33,143.03,141.92,147.14,144.22,145.43,146.87
110.65,109.52,110.82,112.17,114.77,114.53,115.83,118.27,115.83,118.89,117.26,117.54,119.25,118.65,119.75,122.07,125.51,126.09,128.49,130.62,130.81,129.32,132.67,135.32,136.89,136.15,138.49,138.89,140.46,139.82,143.34,145.26,147.43,147.61,148.85,152.02,152.82,153.43,155.25,157.59
96.79,95.09,94.8,94.34,97.29,96.05,97.74,98.1,96.87,96.94,95.49,97.77,100.15,103.94,104.08,108.84,113.15,116.67,119.16,121.44,124.31,127.34,131.94,134.26,138.73,144.13,149.31,160.69,166.25,179.63,200.86,203.51,211.0,224.17,232.42,250.75,258.61,260.95,262.26,265.04
114.0,116.12,117.03,118.78,120.12,121.36,121.67,123.23,123.55,124.16,126.93,126.48,129.17,129.92,132.27,132.83,135.12,137.08,138.85,141.13,142.38,143.44,145.33,146.46,146.99,148.25,150.61,152.74,152.93,153.72,155.99,158.84,159.32,160.23,162.36,162.18,162.65,161.42,160.1,161.13
109.25,108.61,108.69,109.08,110.75,111.08,111.2,112.1,112.61,113.45,112.49,113.21,114.04,115.1,116.21,116.64,117.6,119.26,119.28,120.53,121.43,121.58,122.9,123.17,124.12,125.63,126.61,130.33,129.07,133.67,136.01,136.53,139.72,143.41,146.41,148.69,151.7,152.97,154.41,157.32
110.14,111.83,113.04,114.93,115.84,117.49,119.38,120.68,122.05,125.16,127.27,129.11,131.86,133.65,135.41,137.27,139.96,141.79,143.97,145.8,147.85,149.54,151.68,152.93,154.5,155.63,156.79,159.89,160.96,162.62,165.53,167.35,169.78,171.16,173.01,174.52,175.82,174.58,175.8,178.41
99.53,99.05,100.69,101.4,101.97,102.13,103.32,103.98,103.6,104.2,105.29,106.01,106.74,106.45,109.85,109.85,112.59,114.66,116.65,117.27,120.18,122.14,124.52,126.05,126.53,127.24,127.77,129.29,128.84,131.96,133.28,134.21,134.02,138.09,138.73,140.33,140.29,141.67,144.55,146.91
104.96,104.95,103.48,107.03,106.76,107.97,110.02,110.81,110.13,109.75,111.97,109.92,112.78,111.36,113.83,114.97,118.2,119.21,118.93,121.19,120.81,121.8,124.12,126.46,127.15,127.86,128.31,129.11,130.71,132.61,130.52,135.27,135.66,138.08,143.11,143.62,144.07,144.72,145.33,147.74
113.26,114.63,115.21,117.11,119.32,121.0,122.02,123.79,123.74,124.06,122.48,124.17,124.55,125.9,127.66,129.06,131.1,133.19,134.11,136.69,135.7,135.88,140.1,140.3,142.65,143.18,144.82,146.19,148.6,150.3,151.77,153.05,157.62,161.13,161.52,166.63,168.19,170.06,174.37,178.85
105.67,107.56,106.46,107.45,114.49,113.65,111.28,115.73,114.43,118.72,122.04,121.4,122.7,130.1,131.16,137.1,141.2,140.94,145.75,148.85,152.8,159.03,167.98,170.84,174.5,180.8,185.43,193.79,200.56,207.25,223.08,229.88,235.11,244.89,251.45,258.12,260.88,265.8,264.8,267.79
108.35,109.06,110.08,112.34,114.0,114.32,115.77,116.47,117.71,117.31,117.56,117.78,119.99,120.73,121.3,123.31,126.28,127.11,128.43,129.93,130.97,130.94,132.73,134.33,135.98,137.43,138.83,140.83,142.68,144.73,147.06,149.51,152.53,155.67,160.25,162.35,165.55,169.38,171.62,174.97
113.95,113.22,115.58,117.02,116.36,119.55,120.03,120.66,122.62,122.5,122.64,122.96,123.98,125.66,128.1,128.63,130.41,131.47,133.02,131.8,133.57,134.3,135.26,135.01,135.68,136.76,137.15,137.97,137.53,141.11,140.1,140.9,138.71,139.98,144.07,143.68,140.24,137.94,136.42,136.66
113.51,116.39,117.17,119.23,119.13,120.52,122.86,122.91,125.2,128.53,129.45,129.86,131.96,134.32,136.76,138.59,140.88,141.88,144.01,144.32,147.8,148.9,150.29,150.66,152.17,153.88,156.66,161.7,163.01,164.66,169.08,171.01,173.43,176.25,180.16,180.62,181.76,181.35,184.21,185.06
114.09,114.92,116.77,117.98,119.78,121.48,122.66,124.09,125.1,124.4,126.3,125.9,127.75,127.01,128.97,130.28,131.94,133.12,134.04,135.56,137.76,138.09,140.76,142.58,143.97,145.54,146.81,149.25,150.15,153.48,156.63,157.86,160.04,164.46,167.83,172.18,176.87,180.56,183.81,184.85
108.82,109.22,111.16,111.37,112.29,113.38,114.45,114.78,116.75,116.71,115.68,116.82,118.05,117.95,119.79,120.39,121.8,123.1,124.05,124.58,125.4,125.1,126.14,126.37,127.0,127.49,128.23,127.66,130.01,128.32,129.55,130.46,129.71,129.11,130.36,132.27,129.81,129.74,131.13,131.55
109.45,109.51,110.29,110.1,112.91,114.39,114.28,117.65,117.11,118.69,118.59,118.19,119.83,118.07,120.02,119.5,124.37,124.27,126.26,126.97,125.52,125.25,129.09,131.63,131.18,133.72,133.72,134.5,136.79,139.08,137.3,139.72,141.45,143.2,147.82,151.81,153.49,162.74,164.59,168.25
106.64,107.57,108.42,108.96,110.24,110.59,111.61,112.23,113.17,114.26,116.11,117.4,120.03,122.33,124.63,125.88,127.47,129.97,132.54,133.59,136.34,138.82,140.53,142.1,143.69,145.15,146.9,151.4,152.54,156.54,161.83,163.82,166.71,170.29,172.63,175.4,177.54,178.71,179.7,180.86
104.29,102.64,105.37,105.95,108.03,107.25,109.7,109.37,107.93,106.49,106.74,105.28,107.14,110.06,111.37,113.46,116.05,117.49,118.99,121.13,123.9,126.62,129.97,134.38,137.6,141.65,147.45,156.58,162.73,173.54,188.49,196.1,205.89,219.34,232.82,241.21,251.33,258.96,260.28,259.11
105.7,106.99,109.39,110.26,112.95,112.33,112.29,114.57,115.32,116.56,116.63,117.36,116.46,118.89,120.43,123.34,125.38,126.61,129.62,130.23,132.64,135.26,136.75,138.53,140.25,143.24,145.06,149.29,151.87,156.28,164.26,168.9,176.17,189.8,207.41,223.18,236.34,241.58,246.29,251.05
105.63,105.32,106.32,107.32,108.49,109.36,109.62,110.52,110.8,110.9,111.58,111.87,111.93,112.85,113.35,114.05,116.95,117.52,118.18,120.14,121.11,121.98,123.89,125.0,126.72,128.5,130.04,133.57,135.66,138.87,144.39,147.27,149.63,153.96,159.45,163.92,167.31,169.48,172.45,174.44
113.85,116.14,117.5,119.0,120.09,121.97,123.17,124.22,125.77,128.07,130.09,130.99,135.15,137.46,138.84,140.81,142.52,145.16,147.46,148.98,150.84,153.12,154.83,156.22,157.93,159.16,161.72,164.66,165.39,166.32,171.79,173.13,174.98,175.37,178.09,178.8,177.82,175.51,174.38,174.76
100.82,97.76,100.39,100.8,105.38,103.85,106.15,107.23,107.9,109.54,105.71,105.37,109.08,109.74,109.21,112.63,113.33,117.44,116.67,119.85,118.99,117.41,120.85,125.76,124.85,126.16,124.68,126.66,127.75,130.91,134.26,133.05,133.93,134.73,140.11,140.29,144.66,148.41,153.73,154.31
110.15,108.4,112.8,111.64,112.45,111.14,111.74,114.15,113.54,114.81,112.86,114.37,113.24,114.26,114.36,115.73,118.3,118.32,119.11,119.99,122.55,122.7,125.47,127.0,128.4,129.61,131.5,135.54,137.15,140.2,144.26,148.59,154.54,159.39,163.86,170.83,173.47,181.18,183.03,187.04
106.09,106.17,107.56,108.85,110.33,110.46,110.95,111.88,112.29,112.22,113.07,113.19,114.57,116.07,117.41,119.28,121.88,123.67,125.79,127.44,129.03,130.86,133.56,134.49,136.7,139.3,143.14,152.48,162.07,179.98,206.42,212.87,219.4,228.89,235.38,245.11,252.31,254.59,256.0,257.31
110.66,112.0,114.74,114.55,116.58,118.03,120.47,121.93,123.16,124.41,127.06,128.66,132.79,132.84,134.26,136.87,138.7,140.87,143.0,143.91,147.25,148.15,150.26,151.14,152.43,154.46,156.63,160.28,163.03,164.97,167.06,169.81,174.14,176.37,177.96,178.26,178.27,181.93,181.16,184.06
102.49,103.37,104.95,104.74,105.63,105.12,108.27,110.43,109.41,105.97,107.45,107.14,107.58,107.82,107.58,110.46,111.14,110.45,109.96,112.88,113.48,111.75,118.73,117.32,115.08,117.67,120.03,120.41,124.53,124.65,126.25,132.1,132.49,136.56,141.72,141.21,146.65,152.1,149.1,155.89
104.25,104.4,108.02,108.33,108.75,108.39,109.44,111.29,110.43,112.0,111.8,112.48,111.73,112.64,111.02,115.08,115.97,117.82,117.44,119.38,120.62,121.2,122.65,124.71,126.72,125.72,127.41,131.1,132.53,134.53,139.14,142.44,143.52,145.11,152.14,155.11,158.22,161.16,162.89,166.37
107.83,108.2,109.92,112.2,109.61,112.01,112.35,112.57,112.31,113.71,110.36,110.13,108.88,110.44,111.73,111.09,115.68,113.81,116.37,117.52,114.22,114.63,117.51,118.5,120.52,120.29,123.93,124.57,126.95,131.15,134.4,137.98,141.88,147.8,152.62,161.09,160.43,167.48,177.59,182.31
103.14,104.41,105.96,105.71,109.59,107.99,110.14,110.72,112.55,112.18,114.56,112.72,111.22,116.89,117.78,120.3,124.83,126.2,130.52,130.03,132.38,136.61,142.56,142.5,145.22,148.65,152.01,154.35,160.55,163.71,171.82,175.05,182.54,187.38,193.94,195.75,205.08,197.08,199.94,201.6
107.55,108.63,109.98,111.31,111.36,113.18,115.87,117.15,118.75,121.33,123.11,123.95,126.27,127.97,129.17,130.71,133.1,133.73,135.56,136.09,137.06,138.4,139.74,141.4,142.69,144.0,145.72,148.06,150.37,152.01,154.72,157.19,158.11,160.8,164.73,165.53,168.09,166.97,169.25,169.52
109.65,111.41,112.11,114.13,115.78,117.47,119.12,118.88,119.39,121.52,123.73,123.84,124.65,124.13,129.2,131.29,131.52,133.74,135.6,137.03,137.38,137.98,139.39,139.93,141.28,141.15,141.63,145.91,146.69,147.7,149.51,150.2,153.34,154.63,154.91,160.18,156.51,156.01,153.18,159.19
109.86,111.32,112.78,114.18,115.42,116.17,117.95,119.27,120.05,122.45,123.98,125.02,125.11,127.21,128.13,129.02,130.52,131.77,133.04,133.92,135.39,136.29,137.23,137.77,138.55,139.59,140.34,143.49,143.07,144.85,148.52,150.66,150.88,153.9,155.25,155.42,155.27,156.37,156.6,156.41
109.15,108.44,109.71,110.87,112.35,112.0,115.05,116.18,116.91,116.38,117.13,118.27,119.07,119.7,120.49,121.97,124.78,125.24,126.45,127.32,128.39,128.71,130.95,132.3,133.58,134.0,135.91,138.25,139.23,141.49,143.51,145.34,147.48,150.57,153.04,155.66,156.94,160.03,160.69,162.45
114.1,116.21,118.38,119.92,120.81,121.58,124.58,125.31,126.34,124.89,123.69,125.46,125.8,126.58,127.55,129.44,133.21,132.49,132.91,134.1,134.04,133.42,135.78,136.62,137.12,137.61,138.29,137.13,140.45,141.61,142.73,146.31,148.2,150.23,152.93,154.64,157.56,160.61,162.59,164.86
107.26,108.31,110.86,112.07,112.04,111.27,114.84,114.84,114.22,115.01,115.84,117.07,116.86,117.27,117.66,120.01,119.62,122.88,123.72,124.57,126.39,125.96,129.2,130.49,130.41,133.51,133.45,133.51,137.45,140.25,142.48,144.99,144.17,147.58,151.58,154.59,156.94,161.12,163.33,166.94
109.86,112.56,113.86,116.02,116.92,120.28,119.33,122.25,123.42,124.12,120.84,121.96,119.99,120.1,122.93,123.3,127.72,127.69,126.47,127.89,129.57,129.45,129.9,133.5,132.24,133.12,132.92,134.46,135.35,138.6,141.51,144.8,146.74,152.96,159.95,167.69,174.16,181.36,189.57,193.94
100.54,100.75,102.9,105.32,108.02,110.44,113.31,115.94,117.85,119.05,120.83,122.66,126.2,127.87,130.76,133.69,137.44,140.56,143.77,147.07,152.01,158.06,164.14,169.35,173.97,178.26,185.66,199.83,208.16,221.7,245.64,254.56,264.89,280.22,295.99,314.96,326.65,333.94,339.81,340.18
110.88,111.88,112.96,114.8,115.96,117.17,118.35,120.16,121.08,122.67,124.0,125.58,127.53,128.52,130.03,131.57,134.11,135.62,136.59,137.93,139.19,140.23,141.61,142.88,144.04,145.14,146.21,148.65,150.01,151.15,152.74,155.28,157.09,158.88,161.14,161.2,162.8,163.19,163.75,165.2
102.62,104.68,104.82,104.87,107.14,107.45,108.62,109.18,109.43,110.47,110.19,112.12,113.27,113.56,115.4,115.05,116.82,118.53,119.19,121.59,121.91,124.64,125.59,127.93,129.3,130.1,132.62,134.14,132.76,135.78,137.78,138.64,139.04,141.71,142.71,143.29,145.73,146.34,148.5,148.82
106.45,107.92,109.37,110.03,113.05,112.1,113.33,114.34,116.04,115.1,115.58,116.29,117.22,118.22,118.52,120.78,124.44,124.72,127.42,128.5,128.24,129.2,131.46,132.54,135.03,135.36,136.72,138.49,139.92,142.33,143.75,147.5,151.54,154.75,159.64,164.52,167.12,171.03,176.85,180.43
108.84,110.21,109.94,111.92,112.83,113.6,115.06,116.99,116.74,117.11,117.16,119.67,119.28,120.4,121.31,122.73,126.38,128.02,128.8,130.76,130.53,130.67,132.73,134.98,136.28,136.73,137.87,140.57,141.17,141.82,144.02,145.75,146.33,145.76,149.66,150.51,151.78,151.92,156.09,155.57
97.48,97.67,98.94,100.75,102.48,104.37,102.38,103.05,104.83,103.0,102.93,103.23,107.35,105.01,108.47,107.99,111.19,114.93,116.44,119.06,123.21,127.62,133.59,137.65,142.14,147.76,155.16,165.74,173.81,186.31,197.83,211.45,222.72,235.3,254.49,265.01,277.61,278.27,279.18,278.9
108.71,109.72,110.8,111.49,112.03,113.32,114.56,114.62,116.64,118.83,120.71,121.71,128.1,126.13,127.75,129.25,130.6,132.25,134.59,135.22,137.49,140.34,141.76,142.93,144.51,145.66,148.29,153.71,154.36,158.81,164.35,166.89,170.14,174.19,177.53,178.44,179.38,179.86,181.49,182.81
107.89,109.5,110.68,112.62,113.52,116.19,118.21,120.3,122.11,125.75,129.5,132.18,136.16,142.01,147.03,151.82,155.08,160.77,167.14,169.49,174.49,181.31,187.03,191.3,194.49,196.93,201.78,209.48,212.14,218.24,228.38,232.32,237.91,243.18,248.86,250.9,254.16,251.3,248.66,250.65
105.38,105.83,107.66,108.16,109.51,109.5,111.32,113.32,115.0,116.39,119.61,114.13,125.85,121.63,123.4,124.92,127.47,129.49,130.75,132.12,132.85,134.44,136.14,138.06,139.74,140.16,142.12,143.11,146.21,152.98,158.8,157.08,158.71,168.72,173.69,179.14,183.59,193.29,195.3,197.23
112.76,113.82,113.05,115.28,117.67,118.15,118.5,121.78,122.87,126.31,127.97,127.27,127.67,133.02,136.18,137.55,140.13,143.16,146.71,145.75,149.74,150.45,154.16,156.32,157.17,158.01,161.91,167.33,166.24,171.7,176.84,177.63,183.18,184.52,187.81,190.63,189.51,190.95,191.91,192.59
115.86,114.33,118.46,120.09,120.7,122.35,124.44,124.85,124.78,125.84,127.39,129.79,128.82,128.3,130.13,134.44,136.69,137.99,139.57,140.62,142.64,142.88,144.4,144.78,146.87,148.3,150.23,153.21,153.3,153.28,155.31,154.83,157.7,153.66,157.93,162.03,155.48,157.5,156.98,155.83
100.41,100.86,102.32,103.2,101.67,104.42,105.43,104.12,105.33,106.75,104.6,107.48,107.11,109.4,109.58,108.11,112.31,112.7,114.03,115.31,116.13,117.77,118.16,120.77,121.9,123.34,123.96,123.94,126.53,127.93,130.0,130.78,130.29,133.82,135.29,137.89,138.42,140.41,140.86,145.39
110.77,109.41,113.02,112.9,115.72,115.1,117.37,117.91,120.37,121.38,122.61,125.28,128.38,130.03,131.33,135.78,139.5,142.23,144.75,145.42,149.33,150.86,154.09,156.78,159.75,162.82,168.78,176.75,182.37,192.26,207.34,214.01,227.09,243.3,256.21,266.02,273.15,276.5,271.31,272.39
110.95,111.11,112.87,113.55,115.79,116.79,118.47,119.89,121.32,122.1,123.55,124.58,125.07,125.05,126.42,126.98,129.91,130.78,131.47,132.63,132.37,132.71,134.35,135.46,136.13,136.88,137.37,138.37,138.73,140.44,141.98,143.16,144.3,146.35,149.38,149.14,151.79,152.82,153.36,155.55
98.62,99.28,103.1,102.98,103.4,102.5,104.8,106.89,106.56,106.86,107.85,109.34,115.31,117.58,123.34,130.33,136.48,142.32,145.43,148.93,151.78,156.96,162.51,167.34,171.09,176.21,182.66,190.37,197.29,207.05,224.7,239.33,255.4,275.22,295.15,312.03,317.79,319.39,316.42,310.95
108.07,107.69,107.91,110.01,113.38,113.1,113.6,115.73,116.13,115.43,116.68,118.35,121.08,122.81,124.96,127.95,132.02,136.36,140.1,144.8,148.81,154.52,160.84,165.74,170.51,176.02,180.64,190.64,197.27,206.77,220.65,229.96,241.98,258.54,276.01,294.54,309.24,322.16,330.68,337.17
110.44,110.94,114.33,116.2,117.81,117.97,120.55,121.76,121.39,122.48,121.66,122.74,123.75,122.3,125.36,128.55,132.3,132.33,133.81,135.85,136.85,136.34,138.76,138.32,141.41,141.42,143.4,145.99,145.22,147.7,148.19,154.14,152.09,151.34,158.08,160.25,156.24,162.23,161.76,163.36
109.99,111.29,112.45,111.99,114.04,115.64,116.51,117.57,118.74,119.65,122.1,123.69,128.17,125.84,129.64,131.7,132.46,134.7,135.28,136.96,138.06,140.44,141.65,142.26,143.82,144.46,146.14,147.98,149.74,148.48,149.14,152.25,149.96,150.73,152.08,153.5,153.6,149.96,155.4,151.83
110.04,108.29,109.09,111.62,112.77,112.52,115.43,114.46,114.45,110.35,110.63,112.08,111.65,112.58,114.02,112.74,115.84,117.2,117.94,120.11,120.01,119.6,121.77,123.07,124.0,125.35,126.04,128.3,129.93,131.34,131.63,135.69,137.37,142.21,148.97,153.76,159.22,169.57,178.79,187.41
108.63,108.97,110.29,111.54,112.55,113.62,114.89,115.31,117.22,119.07,120.79,121.17,124.72,125.94,127.7,129.18,131.28,133.19,135.16,136.4,138.57,140.89,142.78,143.82,145.46,147.15,149.69,155.1,156.46,160.59,168.19,169.5,173.44,177.49,181.86,183.46,185.17,185.5,186.26,188.42
110.63,111.75,113.9,115.45,117.33,118.35,120.8,122.25,124.38,128.52,133.03,134.73,139.01,143.49,147.24,150.25,154.27,158.77,163.96,166.28,169.97,174.96,178.75,181.46,184.16,186.48,190.72,198.6,200.65,204.81,212.42,215.82,219.83,224.17,228.14,230.65,232.11,230.67,230.46,232.67
111.01,110.43,112.66,115.33,115.27,115.49,117.91,117.78,119.1,119.34,122.52,121.23,123.79,124.13,126.95,129.42,131.01,133.87,135.49,136.57,140.18,142.56,147.8,148.36,149.83,154.64,159.84,166.79,169.17,175.44,182.0,184.07,187.87,193.88,199.65,203.77,205.59,213.08,217.56,222.52
109.7,109.66,110.66,111.8,113.36,115.37,117.44,118.54,119.25,119.84,120.7,121.84,121.85,123.16,124.34,125.94,130.06,130.78,131.97,133.28,132.27,133.31,135.65,136.52,139.0,139.82,140.52,140.16,140.16,141.73,145.13,145.79,144.67,149.4,153.8,158.48,164.31,171.03,177.48,181.75
100.14,100.03,101.91,101.97,105.26,104.64,105.91,107.83,108.38,109.8,109.66,112.15,115.27,117.61,122.43,127.92,135.09,143.11,148.54,150.73,153.58,159.01,165.44,170.11,174.68,178.5,185.18,195.15,200.59,211.67,228.89,241.32,254.95,276.1,292.64,305.58,312.26,310.31,304.63,304.15
110.14,110.64,111.15,112.76,114.77,113.66,116.94,119.92,118.03,119.93,122.4,124.32,126.59,126.68,127.35,128.83,132.32,133.59,136.45,137.42,139.23,140.28,141.72,143.85,145.75,147.8,148.87,150.93,152.14,153.12,152.6,156.69,156.93,157.83,159.23,159.99,161.75,165.5,166.12,167.81
117.11,117.71,119.96,121.9,123.47,126.37,127.55,128.8,130.31,132.54,136.28,138.36,139.18,142.73,145.74,146.89,149.77,151.78,153.35,154.86,155.97,157.36,158.73,159.5,161.21,162.8,163.39,166.07,167.51,168.59,173.25,175.34,174.48,176.96,179.44,179.61,176.39,174.25,174.69,172.45
106.97,107.05,110.4,109.97,111.95,112.04,111.13,113.84,113.53,113.93,113.53,113.93,114.15,114.79,114.38,115.26,119.19,119.17,119.64,121.67,120.75,120.49,122.6,123.97,124.75,125.64,125.85,126.94,127.07,128.27,130.06,132.56,134.06,138.23,141.11,142.24,145.44,145.99,149.11,153.04
103.15,103.02,104.0,105.18,106.31,106.36,107.3,108.37,109.26,110.49,112.31,113.49,115.19,117.35,118.95,120.3,122.89,125.22,128.11,129.62,132.69,136.85,140.34,143.33,145.24,147.49,151.66,158.81,161.36,167.05,177.37,180.41,184.39,191.57,197.61,201.85,204.56,207.0,208.7,209.86
103.49,102.76,105.84,103.18,106.08,109.35,107.75,106.45,108.39,106.47,105.63,106.25,109.66,110.1,110.44,111.49,114.69,118.0,117.37,117.68,119.84,119.73,121.41,122.71,123.17,124.9,126.6,131.49,133.61,137.15,141.86,141.85,148.39,155.18,160.03,168.94,165.27,167.53,170.66,171.79
109.37,110.02,111.21,113.84,116.93,118.73,120.02,121.18,121.41,120.87,121.88,124.54,125.88,126.83,127.73,129.16,133.6,133.29,132.57,135.95,134.1,136.25,136.33,138.8,139.55,141.49,142.97,142.79,143.01,144.61,148.24,150.02,151.26,156.73,159.73,165.19,167.73,172.82,172.43,176.02
104.54,105.38,108.52,108.02,108.56,110.23,112.89,114.21,113.13,116.7,117.51,117.2,117.61,118.81,122.06,124.13,127.38,127.31,128.75,129.93,131.35,131.97,134.59,136.16,137.43,138.17,139.69,144.28,146.06,148.77,155.51,160.93,166.61,178.43,186.51,192.62,202.24,205.75,214.0,218.15
109.14,111.3,113.43,115.02,117.65,121.0,120.65,121.73,122.9,123.29,125.35,121.58,124.05,126.07,125.23,130.17,133.42,134.6,134.22,134.72,137.32,136.15,139.58,139.96,141.06,142.08,143.56,146.11,146.49,145.91,149.08,150.61,149.88,149.83,152.81,150.24,149.36,144.08,142.4,148.65
112.05,113.86,115.92,118.57,118.93,123.18,123.7,124.81,127.6,129.81,132.71,134.93,138.12,139.26,141.28,143.05,144.99,147.04,148.01,150.46,151.47,152.38,154.24,154.94,156.48,157.95,159.0,161.2,162.26,162.87,164.72,166.88,167.76,169.76,170.37,169.51,169.15,167.38,165.39,166.83
113.44,114.36,118.02,118.78,120.41,122.37,122.95,125.88,126.6,128.56,132.13,130.46,133.83,134.26,134.86,136.98,140.42,141.28,142.58,145.19,146.3,146.39,149.07,149.31,151.3,153.48,155.41,159.08,162.03,166.85,174.17,180.9,183.43,193.53,206.25,214.6,224.69,232.28,238.88,243.71
98.64,98.18,101.17,103.88,105.64,106.65,109.92,111.04,114.45,118.4,122.22,127.82,136.08,142.89,149.62,154.02,161.48,167.65,172.4,173.42,179.92,185.16,192.1,197.84,204.26,208.24,214.81,228.09,231.86,243.05,266.11,269.62,281.67,293.88,313.26,316.21,323.42,319.93,317.84,313.53
106.75,108.06,108.94,111.39,113.35,115.92,116.8,119.35,119.35,120.67,123.72,128.21,130.93,135.51,139.82,144.53,148.65,154.08,158.21,162.23,166.37,172.45,177.23,180.27,184.02,187.55,192.49,200.25,207.26,217.83,233.3,249.66,261.44,294.91,320.34,345.87,364.48,366.17,368.91,365.73
113.37,114.77,116.13,117.64,119.47,120.62,122.35,123.86,124.61,125.2,125.74,126.36,127.51,128.1,129.93,131.03,133.89,134.51,135.23,136.66,137.52,137.81,139.59,140.66,141.18,142.34,143.38,144.95,146.06,147.78,150.41,152.59,154.31,158.07,161.31,164.72,167.74,172.41,175.23,178.77
104.79,106.81,108.26,108.52,111.25,112.72,115.11,116.91,118.89,122.85,128.56,132.61,136.79,141.28,146.99,150.08,153.59,158.24,163.86,167.89,173.36,180.54,188.16,193.26,199.03,204.91,208.16,219.78,225.62,232.63,248.68,254.34,261.69,272.22,281.71,289.08,293.88,296.08,295.07,296.61
103.87,104.44,105.95,107.36,109.18,109.91,111.38,112.26,113.84,116.13,119.49,121.09,124.63,127.82,131.73,133.32,136.18,140.04,144.17,146.34,150.77,156.39,161.21,164.24,167.07,169.81,174.49,182.87,185.93,190.54,204.27,209.17,214.96,223.72,231.56,238.02,241.99,244.36,246.22,246.77
104.82,105.94,109.41,107.1,108.62,109.95,110.61,110.95,112.56,112.97,111.7,114.6,114.46,112.73,115.53,117.07,118.29,119.66,120.31,120.79,121.24,123.51,123.61,124.45,124.43,127.35,127.66,130.9,130.79,136.48,140.13,143.11,147.27,148.99,153.26,159.55,168.26,170.16,177.16,181.27
104.7,104.65,106.14,107.55,109.11,109.41,111.04,111.82,113.25,114.62,118.15,119.71,122.63,126.73,130.84,133.52,136.63,141.08,145.62,149.21,153.74,160.25,166.26,170.63,173.77,176.99,182.77,192.98,196.87,203.71,217.83,223.26,229.75,240.08,248.88,256.93,261.77,263.39,264.19,264.5
102.51,102.28,103.55,105.5,108.05,108.09,109.48,111.39,112.08,113.19,114.57,116.23,117.45,120.39,123.45,125.38,128.39,131.19,135.13,137.52,140.22,144.54,148.65,152.06,154.61,157.55,162.09,167.9,171.36,176.8,186.47,189.57,194.4,201.66,208.45,212.59,216.04,217.47,217.81,219.26
